I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
nan,nan,nan,nan,nan,nan,-1.526388092041015625e+02,-6.378172683715820312e+01,1.672751464843750000e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.553094329833984375e+02,-6.023793411254882812e+01,1.719066772460937500e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.564905395507812500e+02,-5.664063262939453125e+01,1.735458068847656250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.566047668457031250e+02,-5.231187820434570312e+01,1.744387054443359375e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.559241638183593750e+02,-4.743820953369140625e+01,1.747756652832031250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.547151184082031250e+02,-4.231063842773437500e+01,1.756108551025390625e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.534325256347656250e+02,-3.704449462890625000e+01,1.766395568847656250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.525241546630859375e+02,-3.085826492309570312e+01,1.786384887695312500e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.518905334472656250e+02,-2.437698745727539062e+01,1.802814941406250000e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.517851562500000000e+02,-1.732847595214843750e+01,1.812401733398437500e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.502309570312500000e+02,-9.298702239990234375e+00,1.807082366943359375e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.477049407958984375e+02,-6.107512116432189941e-01,1.791764678955078125e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.433116455078125000e+02,7.571553707122802734e+00,1.741906433105468750e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.384698028564453125e+02,1.569960594177246094e+01,1.684301300048828125e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.325766601562500000e+02,2.407980918884277344e+01,1.611643371582031250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.268180236816406250e+02,3.230592727661132812e+01,1.541805572509765625e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.212907028198242188e+02,4.026700210571289062e+01,1.476818389892578125e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.162271575927734375e+02,4.610812377929687500e+01,1.408145904541015625e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.114430770874023438e+02,5.067182159423828125e+01,1.337252807617187500e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.081847076416015625e+02,5.512179946899414062e+01,1.264803466796875000e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.051217651367187500e+02,5.963333511352539062e+01,1.190893096923828125e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.019836730957031250e+02,6.463114166259765625e+01,1.109093246459960938e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-9.787473297119140625e+01,6.983264923095703125e+01,1.028096771240234375e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,-9.226689147949218750e+01,7.534865570068359375e+01,9.483407592773437500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-8.645488739013671875e+01,8.020851898193359375e+01,8.753811645507812500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-8.053269195556640625e+01,8.471422576904296875e+01,8.060899353027343750e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-7.290461730957031250e+01,8.645002746582031250e+01,7.378949737548828125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-6.476347351074218750e+01,8.708395385742187500e+01,6.730902099609375000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-5.488814163208007812e+01,8.351364135742187500e+01,6.252092742919921875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.503467559814453125e+01,7.933243560791015625e+01,5.826123046875000000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.521158218383789062e+01,7.430259704589843750e+01,5.473556137084960938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.568777465820312500e+01,6.889347839355468750e+01,5.214021682739257812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.630811882019042969e+01,6.330168533325195312e+01,4.999296188354492188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-1.044527435302734375e+01,5.779980468750000000e+01,4.932415008544921875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.998589038848876953e+00,5.233422470092773438e+01,4.882114028930664062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.301640212535858154e-01,4.699708175659179688e+01,4.856366729736328125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,3.096942663192749023e+00,4.141378021240234375e+01,4.823363113403320312e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,4.619287967681884766e+00,3.552224731445312500e+01,4.781272125244140625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,5.452954292297363281e+00,3.030018806457519531e+01,4.680408859252929688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,5.992012023925781250e+00,2.536452484130859375e+01,4.554403305053710938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,6.995481014251708984e+00,2.048590278625488281e+01,4.474258804321289062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,8.408600807189941406e+00,1.549923229217529297e+01,4.415695571899414062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.125675964355468750e+01,1.010409832000732422e+01,4.429162216186523438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.388481140136718750e+01,5.159883975982666016e+00,4.471274566650390625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.626413917541503906e+01,7.252159118652343750e-01,4.545756530761718750e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.903893661499023438e+01,-2.847164154052734375e+00,4.604263305664062500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.196310615539550781e+01,-6.093855381011962891e+00,4.656735992431640625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.422123908996582031e+01,-8.983354568481445312e+00,4.699157333374023438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.613273239135742188e+01,-1.140958213806152344e+01,4.705028915405273438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.697642135620117188e+01,-1.237790870666503906e+01,4.594833374023437500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.775686264038085938e+01,-1.310517215728759766e+01,4.491141891479492188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.847276115417480469e+01,-1.358644390106201172e+01,4.394086456298828125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.868774032592773438e+01,-1.426728153228759766e+01,4.262221145629882812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.873311614990234375e+01,-1.502858257293701172e+01,4.119848251342773438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.828855323791503906e+01,-1.765251350402832031e+01,4.108695220947265625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.744644165039062500e+01,-2.005068588256835938e+01,4.137689208984375000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.549623489379882812e+01,-2.181959915161132812e+01,4.278585052490234375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.408643722534179688e+01,-2.355980110168457031e+01,4.447513580322265625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.317467308044433594e+01,-2.527354240417480469e+01,4.642276763916015625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.215804290771484375e+01,-2.511994171142578125e+01,4.760405731201171875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.106989479064941406e+01,-2.439369583129882812e+01,4.855001068115234375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.877421569824218750e+01,-2.261692237854003906e+01,4.905516052246093750e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.692438697814941406e+01,-2.099428939819335938e+01,4.945554733276367188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.616877746582031250e+01,-1.974995422363281250e+01,4.959881210327148438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.565605163574218750e+01,-1.889494705200195312e+01,4.948609161376953125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.534539318084716797e+01,-1.836384391784667969e+01,4.916040039062500000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.557498168945312500e+01,-1.809711456298828125e+01,4.859674835205078125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.598390388488769531e+01,-1.798292732238769531e+01,4.798216629028320312e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.713428497314453125e+01,-1.927234840393066406e+01,4.749184799194335938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.796658515930175781e+01,-2.039028739929199219e+01,4.672610855102539062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.810707473754882812e+01,-2.113525772094726562e+01,4.536134338378906250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.761547279357910156e+01,-2.161704254150390625e+01,4.397709274291992188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.664961242675781250e+01,-2.190135574340820312e+01,4.257821655273437500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.627433204650878906e+01,-2.194788932800292969e+01,4.287731170654296875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.614354133605957031e+01,-2.198494148254394531e+01,4.365161132812500000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.733711624145507812e+01,-2.245805740356445312e+01,4.575230026245117188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.857727432250976562e+01,-2.307233810424804688e+01,4.830718612670898438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.990768432617187500e+01,-2.396013259887695312e+01,5.174208450317382812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.163128471374511719e+01,-2.543289566040039062e+01,5.708015060424804688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.362053298950195312e+01,-2.730088043212890625e+01,6.370405197143554688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.556174659729003906e+01,-2.779724693298339844e+01,6.983826446533203125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.736822319030761719e+01,-2.792341232299804688e+01,7.589488983154296875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.814641380310058594e+01,-2.695908927917480469e+01,8.200592041015625000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.849283599853515625e+01,-2.598630142211914062e+01,8.766568756103515625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.809096717834472656e+01,-2.499884223937988281e+01,9.254335784912109375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.689372062683105469e+01,-2.399551010131835938e+01,9.746163940429687500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.521362686157226562e+01,-2.298254203796386719e+01,1.024045715332031250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.232411575317382812e+01,-2.396213340759277344e+01,1.067923812866210938e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.933915138244628906e+01,-2.535347366333007812e+01,1.110674285888671875e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.681319808959960938e+01,-2.761937904357910156e+01,1.151112976074218750e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.471925067901611328e+01,-2.987779808044433594e+01,1.185792770385742188e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.329718303680419922e+01,-3.212457275390625000e+01,1.211515884399414062e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.194300746917724609e+01,-3.336815261840820312e+01,1.229012145996093750e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.062575912475585938e+01,-3.406610488891601562e+01,1.242033996582031250e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.051985740661621094e+01,-3.199505615234375000e+01,1.220904083251953125e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.076694011688232422e+01,-2.950313186645507812e+01,1.190241394042968750e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.218856334686279297e+01,-2.634616851806640625e+01,1.128656387329101562e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.353446006774902344e+01,-2.234582138061523438e+01,1.044709320068359375e+02,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.477440166473388672e+01,-1.716544342041015625e+01,9.294741058349609375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.649112892150878906e+01,-1.192925357818603516e+01,8.103871154785156250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,1.843933296203613281e+01,-6.665968418121337891e+00,6.894300079345703125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.058621406555175781e+01,-1.580111622810363770e+00,5.787850189208984375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,2.252014541625976562e+01,3.459540605545043945e+00,4.628976440429687500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.345564079284667969e+01,8.355753898620605469e+00,3.206311416625976562e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.413846588134765625e+01,1.252819919586181641e+01,2.224296569824218750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.450266265869140625e+01,1.578794288635253906e+01,1.797959709167480469e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.607670021057128906e+01,1.892220687866210938e+01,1.419970417022705078e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.817260360717773438e+01,2.200234413146972656e+01,1.062835884094238281e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.223386383056640625e+01,2.610978317260742188e+01,7.915341854095458984e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.644524383544921875e+01,3.018468284606933594e+01,5.348660945892333984e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.087125778198242188e+01,3.395758438110351562e+01,3.177081346511840820e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.441228866577148438e+01,3.727638244628906250e+01,1.558525323867797852e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.694624710083007812e+01,4.007843399047851562e+01,5.692864060401916504e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.799652481079101562e+01,4.134616851806640625e+01,1.149485349655151367e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.848148345947265625e+01,4.202929306030273438e+01,2.327673435211181641e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.806579971313476562e+01,3.717502212524414062e+01,4.260273456573486328e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.771474456787109375e+01,3.091596984863281250e+01,6.071195602416992188e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.762976074218750000e+01,2.048565483093261719e+01,7.441596031188964844e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.788618469238281250e+01,9.675704956054687500e+00,8.731095314025878906e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.849342727661132812e+01,-1.524348855018615723e+00,9.937462806701660156e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.015416717529296875e+01,-1.305146217346191406e+01,9.036952972412109375e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.216946411132812500e+01,-2.468857765197753906e+01,7.424679279327392578e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.461738967895507812e+01,-3.644776535034179688e+01,4.498489856719970703e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.704162597656250000e+01,-4.747385787963867188e+01,1.192699909210205078e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.939924240112304688e+01,-5.643811035156250000e+01,-3.180715084075927734e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.141003036499023438e+01,-6.271866226196289062e+01,-7.976131916046142578e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.309894561767578125e+01,-6.650862121582031250e+01,-1.316318511962890625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.343009948730468750e+01,-6.914337921142578125e+01,-1.771964645385742188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.324185180664062500e+01,-7.141424560546875000e+01,-2.200684547424316406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.918815994262695312e+01,-7.280422210693359375e+01,-2.363382720947265625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.436027526855468750e+01,-7.441160583496093750e+01,-2.473399162292480469e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.761615371704101562e+01,-7.655708312988281250e+01,-2.453021049499511719e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.017885971069335938e+01,-7.763675689697265625e+01,-2.357721328735351562e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.216081619262695312e+01,-7.782347869873046875e+01,-2.199650764465332031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.393500709533691406e+01,-7.667173767089843750e+01,-2.120720100402832031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.571223258972167969e+01,-7.516686248779296875e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.398817062377929688e+00,-7.333788299560546875e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.728767752647399902e+00,-7.192224884033203125e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.530605554580688477e+00,-7.141294860839843750e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.851368904113769531e+00,-7.144039916992187500e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.707193374633789062e+00,-7.187346649169921875e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.749846458435058594e+00,-7.332450103759765625e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-8.255766868591308594e+00,-7.504217529296875000e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.037598133087158203e+00,-7.734100341796875000e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.114508628845214844e+00,-7.995056152343750000e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.185028910636901855e+00,-8.316685485839843750e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.249285697937011719e+00,-8.730352783203125000e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.153424263000488281e+00,-9.206655120849609375e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.198361396789550781e+01,-9.698426818847656250e+01,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.434194660186767578e+01,-1.018828964233398438e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.434565448760986328e+01,-1.064000244140625000e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.368131828308105469e+01,-1.099034500122070312e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.185046672821044922e+01,-1.116367721557617188e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.006954002380371094e+01,-1.119633331298828125e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.319147109985351562e+00,-1.114295578002929688e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.317000865936279297e+00,-1.086767272949218750e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.634574413299560547e+00,-1.053297500610351562e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.348527908325195312e+00,-1.001446228027343750e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.023673057556152344e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.638017654418945312e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.605793952941894531e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.123101472854614258e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.009819507598876953e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.282227516174316406e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.477348613739013672e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.942955207824707031e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.290863037109375000e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.371729469299316406e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.321918869018554688e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.939918327331542969e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.502106189727783203e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-9.315714836120605469e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.716701984405517578e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.747267603874206543e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.040787696838378906e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.825238227844238281e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.212209129333496094e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.395643138885498047e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.432192802429199219e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.433093452453613281e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.393142032623291016e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.256159210205078125e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.081881904602050781e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.310781478881835938e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.927064895629882812e+00,-1.567576503753662109e+01,6.017557907104492188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.001979351043701172e+00,-1.866943550109863281e+01,6.099871063232421875e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.038319349288940430e+00,-2.155836677551269531e+01,6.128669357299804688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.069520473480224609e+00,-2.433891296386718750e+01,6.102091979980468750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.438675880432128906e+00,-2.662302589416503906e+01,6.050936508178710938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.262760639190673828e+00,-2.873147010803222656e+01,5.991732406616210938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.977531433105468750e+00,-2.887458992004394531e+01,5.989478302001953125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.143600940704345703e+01,-2.857161903381347656e+01,6.000965118408203125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.316712188720703125e+01,-2.700263023376464844e+01,6.051450729370117188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.410305786132812500e+01,-2.513273239135742188e+01,6.273496246337890625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.429586315155029297e+01,-2.298161888122558594e+01,6.655873107910156250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.434156894683837891e+01,-2.006348037719726562e+01,7.497250366210937500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.434405612945556641e+01,-1.693601608276367188e+01,8.478125762939453125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.434359169006347656e+01,-1.431772136688232422e+01,9.620214843750000000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.436146354675292969e+01,-1.224748134613037109e+01,1.079731674194335938e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.442510795593261719e+01,-1.154537487030029297e+01,1.206182250976562500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.439290618896484375e+01,-1.130998611450195312e+01,1.345445404052734375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.427983760833740234e+01,-1.146838283538818359e+01,1.495519104003906250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.401874828338623047e+01,-1.158958244323730469e+01,1.617400970458984375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.367744922637939453e+01,-1.164323902130126953e+01,1.730982818603515625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.260035419464111328e+01,-1.069953250885009766e+01,1.824051361083984375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.137843704223632812e+01,-9.659322738647460938e+00,8.716616058349609375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.836384773254394531e+00,-8.405792236328125000e+00,-2.391741638183593750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.040355205535888672e+00,-7.104258060455322266e+00,-3.879064331054687500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.289978742599487305e+00,-5.766189575195312500e+00,-4.014689331054687500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.569118052721023560e-01,-5.128675937652587891e+00,-3.419715881347656250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.602801799774169922e+00,-4.642338752746582031e+00,-2.677976989746093750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.604544401168823242e+00,-4.176046848297119141e+00,-2.039649353027343750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.518138885498046875e+00,-3.939225435256958008e+00,-1.619469604492187500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.709642529487609863e+00,-4.153980731964111328e+00,-1.628584747314453125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.028167724609375000e+00,-4.659643650054931641e+00,-3.736556091308593750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.408895492553710938e+00,-5.364717483520507812e+00,-7.283249511718750000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.096308612823486328e+01,-3.640206575393676758e+00,-7.742736816406250000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.313843059539794922e+01,-9.319259524345397949e-01,-7.653679199218750000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.335268497467041016e+01,6.446284294128417969e+00,-7.544999389648437500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.293901443481445312e+01,1.560624408721923828e+01,-7.420917358398437500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.142058086395263672e+01,2.790098571777343750e+01,-7.269738159179687500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.572409629821777344e+00,4.125209426879882812e+01,-7.085243530273437500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.904957771301269531e+00,5.525405120849609375e+01,-6.880222778320312500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.998802185058593750e+00,6.798171234130859375e+01,-6.622709960937500000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.128833889961242676e-01,8.074782562255859375e+01,-6.341567993164062500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.997113585472106934e+00,9.496884155273437500e+01,-5.953833618164062500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.059014797210693359e+00,1.089293365478515625e+02,-5.571893310546875000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.396681696176528931e-02,1.224786453247070312e+02,-5.199097290039062500e+02
