I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.198304557800292969e+01,3.430483627319335938e+01,1.826352691650390625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.219298171997070312e+01,3.695116043090820312e+01,1.866379089355468750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.234228134155273438e+01,3.884766769409179688e+01,1.898650360107421875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.240105056762695312e+01,3.962467575073242188e+01,1.919342803955078125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.239717864990234375e+01,4.000636672973632812e+01,1.938810577392578125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.236067199707031250e+01,4.018211746215820312e+01,1.957640228271484375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.249148941040039062e+01,4.040787506103515625e+01,1.986607666015625000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.266466140747070312e+01,4.078232192993164062e+01,2.019648742675781250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.296743774414062500e+01,4.185861968994140625e+01,2.067888641357421875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.352300643920898438e+01,4.307726669311523438e+01,2.121317596435546875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.441838073730468750e+01,4.448727035522460938e+01,2.181721954345703125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.487288665771484375e+01,4.553121185302734375e+01,2.241915588378906250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.512271881103515625e+01,4.640521240234375000e+01,2.302011413574218750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.518723297119140625e+01,4.760310745239257812e+01,2.333448486328125000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.503582763671875000e+01,4.922245025634765625e+01,2.360962066650390625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.404610443115234375e+01,5.248812484741210938e+01,2.379960937500000000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.313609695434570312e+01,5.500405883789062500e+01,2.396846466064453125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.232271957397460938e+01,5.661116409301757812e+01,2.411170501708984375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.091155052185058594e+01,5.861678314208984375e+01,2.421287689208984375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.925431632995605469e+01,6.078643417358398438e+01,2.429673156738281250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.745240211486816406e+01,6.219572448730468750e+01,2.438416442871093750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.571855163574218750e+01,6.337698745727539062e+01,2.445191802978515625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.424303627014160156e+01,6.385292053222656250e+01,2.444990081787109375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.406527519226074219e+01,6.439910125732421875e+01,2.440441436767578125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.530755043029785156e+01,6.502215576171875000e+01,2.431136322021484375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.783200454711914062e+01,6.661140441894531250e+01,2.413517913818359375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.082143020629882812e+01,6.855102539062500000e+01,2.392884826660156250e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.381808853149414062e+01,7.199526214599609375e+01,2.368706512451171875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.694496536254882812e+01,7.563573455810546875e+01,2.343235778808593750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.046946334838867188e+01,7.983043670654296875e+01,2.313923339843750000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.320792007446289062e+01,8.449993896484375000e+01,2.270910797119140625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.516960144042968750e+01,8.963863372802734375e+01,2.214359588623046875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.591550827026367188e+01,9.442766571044921875e+01,2.148771820068359375e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.627624893188476562e+01,9.908795928955078125e+01,2.080191650390625000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.664806747436523438e+01,1.026257858276367188e+02,2.003555908203125000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.683976745605468750e+01,1.058868560791015625e+02,1.923443756103515625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.654954147338867188e+01,1.084074096679687500e+02,1.834029693603515625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.651074981689453125e+01,1.118264236450195312e+02,1.747035675048828125e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.669634246826171875e+01,1.160472335815429688e+02,1.662201385498046875e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.702207183837890625e+01,1.200965881347656250e+02,1.581831970214843750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.739617919921875000e+01,1.241361389160156250e+02,1.502254791259765625e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.800195693969726562e+01,1.290425872802734375e+02,1.412609252929687500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.890136718750000000e+01,1.340285034179687500e+02,1.325955505371093750e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.049407196044921875e+01,1.392020568847656250e+02,1.246365585327148438e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.163841629028320312e+01,1.441740264892578125e+02,1.171883544921875000e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.242164993286132812e+01,1.489836273193359375e+02,1.101515502929687500e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.237905883789062500e+01,1.527471466064453125e+02,1.024495010375976562e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.211199569702148438e+01,1.562685089111328125e+02,9.469049835205078125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.140944290161132812e+01,1.598294677734375000e+02,8.831635284423828125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.077705383300781250e+01,1.638936462402343750e+02,8.268096923828125000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.029174041748046875e+01,1.690126342773437500e+02,7.859408569335937500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.024301147460937500e+01,1.743229675292968750e+02,7.465190887451171875e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.051126861572265625e+01,1.797722473144531250e+02,7.081478118896484375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.169640731811523438e+01,1.847581939697265625e+02,6.729373168945312500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.317439270019531250e+01,1.896591949462890625e+02,6.374327850341796875e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.576267242431640625e+01,1.946206665039062500e+02,5.929036712646484375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.874211120605468750e+01,1.990678405761718750e+02,5.515890121459960938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.245296096801757812e+01,2.025533142089843750e+02,5.162848663330078125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.568392181396484375e+01,2.051972961425781250e+02,4.903903579711914062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.860132598876953125e+01,2.072914581298828125e+02,4.706441879272460938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.138343811035156250e+01,2.078236846923828125e+02,4.583161163330078125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.388017272949218750e+01,2.079621887207031250e+02,4.461141204833984375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.439820861816406250e+01,2.070349426269531250e+02,4.258814239501953125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.480235290527343750e+01,2.055529785156250000e+02,4.080987548828125000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.501581573486328125e+01,2.031421813964843750e+02,3.944185256958007812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.642761993408203125e+01,1.990358734130859375e+02,3.775469207763671875e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.854238128662109375e+01,1.939349975585937500e+02,3.588032531738281250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.090542602539062500e+01,1.884458007812500000e+02,3.409722518920898438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.332020568847656250e+01,1.827338714599609375e+02,3.244906234741210938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.585478973388671875e+01,1.759848022460937500e+02,3.153961372375488281e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.863742828369140625e+01,1.685321807861328125e+02,3.065480613708496094e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.179311370849609375e+01,1.600214538574218750e+02,2.980705642700195312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.450328826904296875e+01,1.505521087646484375e+02,2.920516586303710938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.697957611083984375e+01,1.405794830322265625e+02,2.873234748840332031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.009116134643554688e+02,1.316721649169921875e+02,2.733857345581054688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.052941207885742188e+02,1.229228591918945312e+02,2.602305412292480469e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.112076797485351562e+02,1.144468460083007812e+02,2.553184700012207031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.171651535034179688e+02,1.059424133300781250e+02,2.524012184143066406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.231820907592773438e+02,9.739951324462890625e+01,2.521846771240234375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.296835937500000000e+02,8.975587463378906250e+01,2.530552291870117188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.364118957519531250e+02,8.253309631347656250e+01,2.544345283508300781e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.424049987792968750e+02,7.450687408447265625e+01,2.538198280334472656e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.483871459960937500e+02,6.663124847412109375e+01,2.530677223205566406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.545272979736328125e+02,5.960394287109375000e+01,2.522965049743652344e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.608604278564453125e+02,5.339594650268554688e+01,2.548698425292968750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.674291534423828125e+02,4.818812942504882812e+01,2.615260696411132812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.748044281005859375e+02,4.290862655639648438e+01,2.645895385742187500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.825145263671875000e+02,3.759936523437500000e+01,2.661616516113281250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.872839660644531250e+02,3.082982826232910156e+01,2.698447418212890625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.914843444824218750e+02,2.403120040893554688e+01,2.735867691040039062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.940616760253906250e+02,1.732855033874511719e+01,2.772500801086425781e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.956748504638671875e+02,1.110451221466064453e+01,2.819760131835937500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.962256164550781250e+02,5.407860755920410156e+00,2.878728866577148438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.965676879882812500e+02,9.276590943336486816e-01,2.868508720397949219e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.968334197998046875e+02,-3.107457160949707031e+00,2.832973289489746094e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.978585662841796875e+02,-6.761254787445068359e+00,2.722171020507812500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.989441070556640625e+02,-1.017707157135009766e+01,2.631627655029296875e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.001886749267578125e+02,-1.287263584136962891e+01,2.606266403198242188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.001670532226562500e+02,-1.570170974731445312e+01,2.566974449157714844e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.988854064941406250e+02,-1.866364097595214844e+01,2.513819503784179688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.961608428955078125e+02,-2.088883781433105469e+01,2.504641723632812500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.929485321044921875e+02,-2.289419174194335938e+01,2.509137916564941406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.878952484130859375e+02,-2.602327156066894531e+01,2.485496902465820312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.827742004394531250e+02,-2.886437606811523438e+01,2.458304023742675781e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.774701995849609375e+02,-3.092813301086425781e+01,2.421522712707519531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.723743743896484375e+02,-3.263202285766601562e+01,2.390209388732910156e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.674656066894531250e+02,-3.401250839233398438e+01,2.363809967041015625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.622604827880859375e+02,-3.524503707885742188e+01,2.366490745544433594e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.569266510009765625e+02,-3.639382171630859375e+01,2.378996276855468750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.504572601318359375e+02,-3.650075531005859375e+01,2.434583473205566406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.437694702148437500e+02,-3.644731140136718750e+01,2.512753677368164062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.365617218017578125e+02,-3.601201629638671875e+01,2.644691848754882812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.287395477294921875e+02,-3.512125015258789062e+01,2.771962165832519531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.204190139770507812e+02,-3.386104583740234375e+01,2.895446395874023438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.123043441772460938e+02,-3.315207672119140625e+01,2.975666618347167969e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.041935806274414062e+02,-3.259503936767578125e+01,3.046303939819335938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.543640899658203125e+01,-3.234617233276367188e+01,3.126511001586914062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,8.680156707763671875e+01,-3.195475387573242188e+01,3.212349319458007812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.842522430419921875e+01,-3.126213836669921875e+01,3.310086822509765625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,7.104190063476562500e+01,-3.085179328918457031e+01,3.487630462646484375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.438475799560546875e+01,-3.064786529541015625e+01,3.723535156250000000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.923482513427734375e+01,-3.050194740295410156e+01,3.965649032592773438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.444513702392578125e+01,-3.036670494079589844e+01,4.208451843261718750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.026161575317382812e+01,-3.022269248962402344e+01,4.445750808715820312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.635464096069335938e+01,-3.007518577575683594e+01,4.649893569946289062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.296875762939453125e+01,-2.992108917236328125e+01,4.791561126708984375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.886919403076171875e+01,-2.979230499267578125e+01,4.944390869140625000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.429990005493164062e+01,-2.968018150329589844e+01,5.104567718505859375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.960670661926269531e+01,-2.961929893493652344e+01,5.317514419555664062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.505129432678222656e+01,-2.958228874206542969e+01,5.517980957031250000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.170263862609863281e+01,-2.966356468200683594e+01,5.557253646850585938e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.919655799865722656e+01,-2.976173019409179688e+01,5.568409729003906250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.811188125610351562e+01,-2.988838768005371094e+01,5.532132339477539062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.722550201416015625e+01,-2.996405410766601562e+01,5.454056167602539062e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.645632171630859375e+01,-3.000958633422851562e+01,5.351276016235351562e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.524745082855224609e+01,-2.995734405517578125e+01,5.103002929687500000e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.409411430358886719e+01,-2.989403915405273438e+01,4.831095123291015625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.362604236602783203e+01,-2.984079360961914062e+01,4.530556106567382812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.341964149475097656e+01,-2.984292602539062500e+01,4.183475875854492188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.360964679718017578e+01,-2.992894554138183594e+01,3.765889358520507812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.417282867431640625e+01,-3.005861473083496094e+01,3.408711624145507812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.493344593048095703e+01,-3.021137809753417969e+01,3.083493614196777344e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.629146194458007812e+01,-3.025517845153808594e+01,2.751011848449707031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.752637100219726562e+01,-3.025012207031250000e+01,2.447685241699218750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.785200691223144531e+01,-3.005449867248535156e+01,2.293648719787597656e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.792742347717285156e+01,-2.969880294799804688e+01,2.120561599731445312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.766164970397949219e+01,-2.912483787536621094e+01,1.921497726440429688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.669749069213867188e+01,-2.852980995178222656e+01,1.718604469299316406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.540386104583740234e+01,-2.792484664916992188e+01,1.513904571533203125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.438276958465576172e+01,-2.638691520690917969e+01,1.345291042327880859e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.340117168426513672e+01,-2.442514419555664062e+01,1.173850631713867188e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.250701904296875000e+01,-2.095079421997070312e+01,9.801259040832519531e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.183392238616943359e+01,-1.756133079528808594e+01,8.348982810974121094e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.143259143829345703e+01,-1.427622509002685547e+01,7.492928028106689453e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.144238090515136719e+01,-1.035683155059814453e+01,6.871268749237060547e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.162426662445068359e+01,-6.171920776367187500e+00,6.347728252410888672e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.225112915039062500e+01,-3.498247385025024414e+00,6.203993320465087891e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.295293617248535156e+01,-9.119099378585815430e-01,6.121327877044677734e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.385971450805664062e+01,1.579281568527221680e+00,6.203196048736572266e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.466456317901611328e+01,3.554105520248413086e+00,6.145304203033447266e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.535630702972412109e+01,4.955947399139404297e+00,5.932328701019287109e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.512323665618896484e+01,6.723599433898925781e+00,5.316171169281005859e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.454876995086669922e+01,8.626290321350097656e+00,4.551179409027099609e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.336936378479003906e+01,9.705492019653320312e+00,3.089581251144409180e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.209187602996826172e+01,1.026159858703613281e+01,1.509519815444946289e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.053432559967041016e+01,9.223565101623535156e+00,-4.102267920970916748e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.524166107177734375e+00,7.704763889312744141e+00,-2.733107328414916992e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.062545776367187500e+00,5.704187393188476562e+00,-5.459966182708740234e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.862852096557617188e+00,2.176132678985595703e+00,-8.970181465148925781e+00
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.107438564300537109e+01,-1.868291378021240234e+00,-1.271934890747070312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.257650566101074219e+01,-7.769909858703613281e+00,-1.532815074920654297e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.428440475463867188e+01,-1.353956317901611328e+01,-1.780295562744140625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.655272102355957031e+01,-1.894982528686523438e+01,-1.991283798217773438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.890226936340332031e+01,-2.459513092041015625e+01,-2.169619941711425781e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.132532882690429688e+01,-3.045314598083496094e+01,-2.318406105041503906e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.435007858276367188e+01,-3.705462646484375000e+01,-2.317943382263183594e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.763970565795898438e+01,-4.369996261596679688e+01,-2.272162246704101562e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.339343643188476562e+01,-4.614947891235351562e+01,-2.135893440246582031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.920411682128906250e+01,-4.881791305541992188e+01,-2.016666984558105469e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.515152740478515625e+01,-5.201195526123046875e+01,-1.938358306884765625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.037643432617187500e+01,-5.521636199951171875e+01,-1.887967681884765625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.501115417480468750e+01,-5.842923736572265625e+01,-1.860381698608398438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.939327621459960938e+01,-6.175231552124023438e+01,-1.840238189697265625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.352458953857421875e+01,-6.500331115722656250e+01,-1.823216056823730469e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.483186340332031250e+01,-6.679298400878906250e+01,-1.826063537597656250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.619579315185546875e+01,-6.855664825439453125e+01,-1.833317947387695312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.768038940429687500e+01,-7.026490783691406250e+01,-1.849958610534667969e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.845405578613281250e+01,-7.115026092529296875e+01,-1.863199806213378906e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.870409393310546875e+01,-7.142953491210937500e+01,-1.873937606811523438e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.730327606201171875e+01,-7.156661224365234375e+01,-1.884156990051269531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.530128479003906250e+01,-7.167823028564453125e+01,-1.896211242675781250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.053836059570312500e+01,-7.182283782958984375e+01,-1.928216934204101562e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,5.387063217163085938e+01,-7.197869873046875000e+01,-1.964857864379882812e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,4.358588409423828125e+01,-7.215592956542968750e+01,-2.010300636291503906e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.309140014648437500e+01,-7.224255371093750000e+01,-2.040296745300292969e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.245785903930664062e+01,-7.226909637451171875e+01,-2.060051918029785156e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.189347076416015625e+01,-7.246686553955078125e+01,-2.058614540100097656e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,9.938732981681823730e-01,-7.278382110595703125e+01,-2.051945686340332031e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.259861469268798828e+01,-7.380583190917968750e+01,-2.031953239440917969e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.247447013854980469e+01,-7.551528167724609375e+01,-2.007192230224609375e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.603345108032226562e+01,-7.839312744140625000e+01,-1.974326324462890625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.830009078979492188e+01,-8.124567413330078125e+01,-1.952113533020019531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.979722404479980469e+01,-8.408317565917968750e+01,-1.936244201660156250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.212576293945312500e+01,-8.756038665771484375e+01,-1.934782791137695312e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.431780242919921875e+01,-9.091004180908203125e+01,-1.935356140136718750e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.498954391479492188e+01,-9.295096588134765625e+01,-1.936720466613769531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.556242370605468750e+01,-9.474674987792968750e+01,-1.942500305175781250e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.598444366455078125e+01,-9.616846466064453125e+01,-1.955017852783203125e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.636571502685546875e+01,-9.574842071533203125e+01,-1.966645431518554688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.672526168823242188e+01,-9.434642791748046875e+01,-1.977798461914062500e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.700630569458007812e+01,-9.202430725097656250e+01,-1.992050933837890625e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.725765609741210938e+01,-8.945617675781250000e+01,-2.008014869689941406e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.739866638183593750e+01,-8.611130523681640625e+01,-2.031062507629394531e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.760302352905273438e+01,-8.310600280761718750e+01,-2.054697608947753906e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.789438247680664062e+01,-8.056706237792968750e+01,-2.079139328002929688e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.892395401000976562e+01,-7.984146118164062500e+01,-2.091137504577636719e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.030458831787109375e+01,-7.997819519042968750e+01,-2.097218132019042969e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.219392013549804688e+01,-8.097649383544921875e+01,-2.091191101074218750e+01
